"Data_Set","Num_Responses_per_Condition","BW","Trial","C1","Cstr1","C2","Cstr2","DF_ART_Omni_Random","DF_Param_Random","DF_ART_Con_Random","T_ART_Omni_Random","T_Param_Random","T_ART_Con_Random","P_ART_Omni_Random","P_Param_Random","P_ART_Con_Random","P_Nonparam"
316,32,"within","2528","3","a d","4","b d",92.9999999999998,93.0000000000004,92.9999999999998,-0.235404278955486,-0.0161404236701548,-0.50355206082562,0.814412554934862,0.987156940427212,0.615766869351809,0.846459819935262
317,24,"within","2529","5","a","6","b",68.9999999999999,68.9999999999999,68.9999999999999,0.596178459341669,-0.398158196580237,0.596178459341669,0.553006858118412,0.691742885618124,0.553006858118412,0.819134105000487
317,24,"within","2530","7","c","8","d",68.9999999999999,68.9999999999999,68.9999999999999,0.633152512486791,1.4493746011448,0.633152512486791,0.528727046396746,0.15176296177072,0.528727046396746,0.430116830999175
317,24,"within","2531","1","a c","2","b c",68.9999999999999,68.9999999999999,68.9999999999999,1.79644122620371,-0.316189813678286,0.713619062384079,0.0768015181111426,0.752812965894214,0.477869654510535,0.87740707397461
317,24,"within","2532","1","a c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,-2.53701495618972,0.990213156057642,0.784980968622487,0.0134449662159083,0.325529749945848,0.435151711936148,0.316512346267701
317,24,"within","2533","1","a c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,-1.69378744184921,0.743322248162144,0.727891443631761,0.0948156760351817,0.459810136188614,0.469142961818103,0.374750375747681
317,24,"within","2534","2","b c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,-4.33345618239343,1.30640296973593,-0.0713619062384079,4.88619626394458e-05,0.195753544815608,0.943316166431735,0.422341465950013
317,24,"within","2535","2","b c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,-3.49022866805291,1.05951206184043,0.0142723812476816,0.000845609108098042,0.293061517856419,0.988653861877024,0.9218088388443
317,24,"within","2536","3","a d","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,0.843227514340514,-0.246890907895498,-0.0570895249907263,0.402014912369582,0.805725746503283,0.954638882752507,0.704756498336792
318,8,"within","2537","5","a","6","b",21,21,21,-1.0309200088358,-1.42131524749023,-1.0309200088358,0.314306199792733,0.169906038499542,0.314306199792733,0.104583740234375
318,8,"within","2538","7","c","8","d",21,21,21,0.0396370017644709,1.256888638906,0.0396370017644709,0.968756943451484,0.222594741041241,0.968756943451484,0.781951904296875
318,8,"within","2539","1","a c","2","b c",21,21,21,1.35640950427775,-1.17519890083825,-0.0811234188632368,0.189373899292,0.253068327367784,0.936111995039373,0.84375
318,8,"within","2540","1","a c","3","a d",21,21,21,-0.858136625155313,0.718577228632689,1.027563305601,0.400505677207824,0.480321015712983,0.315846409113327,0.25
318,8,"within","2541","1","a c","4","b d",21,21,21,-0.387545572650786,-0.116267169937417,-0.946439886737763,0.702252442503044,0.908545508221558,0.354688283437305,0.546875
318,8,"within","2542","2","b c","3","a d",21,21,21,-2.21454612943307,1.89377612947094,-1.10868672446424,0.0379844951246903,0.0721137612403997,0.280101659805907,0.546875
318,8,"within","2543","2","b c","4","b d",21,21,21,-1.74395507692854,1.05893173090083,-0.865316467874526,0.0957889683867148,0.301659732178887,0.396643087191974,0.84375
318,8,"within","2544","3","a d","4","b d",21,21,21,0.470591052504527,-0.834844398570106,-1.97400319233876,0.642783884771297,0.413202489552579,0.0616811249360947,0.0234375
319,16,"within","2545","5","a","6","b",45.0000000000001,44.9999999999998,45.0000000000001,-0.194648080427722,-0.62027798412327,-0.194648080427722,0.846544587316763,0.538203526283935,0.846544587316763,0.573302308563143
319,16,"within","2546","7","c","8","d",45,44.9999999999998,45,0.792744460514346,0.317499705043055,0.792744460514346,0.432086508565044,0.752333032064634,0.432086508565044,0.442918127868325
319,16,"within","2547","1","a c","2","b c",45,44.9999999999998,45,-0.361974526412579,-0.795583566296646,-0.964233559642525,0.719065381552539,0.430450884059567,0.340082187085169,0.274444580078125
319,16,"within","2548","1","a c","3","a d",45,44.9999999999998,45.0000000000001,-0.784278140560588,-0.132474603041688,-0.220970190751412,0.4369860440966,0.895199503996525,0.826115226071172,0.632171630859375
319,16,"within","2549","1","a c","4","b d",45,44.9999999999998,45,0.985375099678687,-0.214096574333613,0.582557775617359,0.329708524940054,0.83143892606996,0.563098870077476,0.4637451171875
319,16,"within","2550","2","b c","3","a d",45,44.9999999999998,45,-0.422303614148009,0.663108963254959,-0.743263368891113,0.674814399890023,0.510643454279963,0.461185255154006,0.5618896484375
319,16,"within","2551","2","b c","4","b d",45,44.9999999999998,45,1.34734962609127,0.581486991963034,1.54679133525988,0.184613023444485,0.563813889045353,0.128918159640474,0.252227783203125
319,16,"within","2552","3","a d","4","b d",45,44.9999999999998,45,1.76965324023928,-0.0816219712919252,0.803527966368771,0.0835608030910087,0.935309292694316,0.425893853352353,0.705718994140625
320,16,"within","2553","5","a","6","b",45,44.9999999999998,45,-0.457384628485466,0.903517222954279,-0.457384628485466,0.649595263269877,0.371062918047646,0.649595263269877,0.832039680331946
320,16,"within","2554","7","c","8","d",45,44.9999999999998,45,1.13244165483625,0.28773184851876,1.13244165483625,0.263446985615271,0.774873012007514,0.263446985615271,0.119450366124511
320,16,"within","2555","1","a c","2","b c",45,44.9999999999998,45,-3.01932594699117,-0.255791940060929,-1.08991596310344,0.00416370847739828,0.799277155443263,0.281552335229088,0.632171630859375
320,16,"within","2556","1","a c","3","a d",45,44.9999999999998,45.0000000000001,-0.659393022906117,-0.691217954079783,-0.0880740172204801,0.513003967328111,0.492979223480275,0.930208633523024,1
320,16,"within","2557","1","a c","4","b d",45,44.9999999999998,45,-2.42934271596991,0.842340296520764,0.561471859780562,0.0191815343448753,0.404052239287753,0.577261624754754,0.252227783203125
320,16,"within","2558","2","b c","3","a d",45,44.9999999999998,45.0000000000001,2.35993292408505,-0.435426014018853,-1.00184194588296,0.0226749412429818,0.665334688993954,0.321776883453025,0.49542236328125
320,16,"within","2559","2","b c","4","b d",45,45,45.0000000000001,0.589983231021263,1.09813223658169,1.651387822884,0.558152974724065,0.277987842149188,0.10562200882406,0.0155029296875
320,16,"within","2560","3","a d","4","b d",45,44.9999999999998,45.0000000000001,-1.76994969306379,1.53355825060055,0.649545877001042,0.0835107593106111,0.132139614010319,0.519287572932516,0.433197021484375
321,24,"within","2561","5","a","6","b",68.9999999999999,68.9999999999999,68.9999999999999,2.06881274514136,1.29253305698174,2.06881274514136,0.0423124732165568,0.20048428367561,0.0423124732165568,0.325374857765894
321,24,"within","2562","7","c","8","d",68.9999999999999,68.9999999999999,68.9999999999999,-2.99456488045389,-2.78800525811223,-2.99456488045389,0.00381363849100867,0.00684658645381457,0.00381363849100867,0.0181295150801902
321,24,"within","2563","1","a c","2","b c",68.9999999999996,68.9999999999999,68.9999999999999,-1.94682072757338,-0.0226349761917525,0.417247947743091,0.0556280845943097,0.982006775144892,0.677792453657959,0.87740707397461
321,24,"within","2564","1","a c","3","a d",68.9999999999996,68.9999999999999,68.9999999999999,1.22782443614003,-2.90801128968623,-1.96320508745788,0.223685026705472,0.00488891698586133,0.0536542062510758,0.0269277095794678
321,24,"within","2565","1","a c","4","b d",68.9999999999996,68.9999999999999,68.9999999999999,1.75877554366005,-1.05745853449534,-0.786351901515826,0.0830493407816683,0.293990556367998,0.434353706296341,0.0646493434906007
321,24,"within","2566","2","b c","3","a d",68.9999999999996,68.9999999999999,68.9999999999999,3.17464516371342,-2.88537631349448,2.38045303520097,0.00224226697816771,0.00521309849909123,0.0200582258229093,0.0229320526123047
321,24,"within","2567","2","b c","4","b d",68.9999999999996,68.9999999999999,68.9999999999999,3.70559627123343,-1.03482355830359,-1.20359984925892,0.000421590285885741,0.304364580595539,0.232857384954206,0.302899241447449
321,24,"within","2568","3","a d","4","b d",68.9999999999996,68.9999999999999,68.9999999999999,0.530951107520014,1.85055275519089,1.17685318594205,0.597157613641457,0.0685150810008541,0.243297971048741,0.289667129516602
322,24,"within","2569","5","a","6","b",68.9999999999999,68.9999999999999,68.9999999999999,0.712441217519149,-0.0610287278589336,0.712441217519149,0.478593865338065,0.951512758133078,0.478593865338065,0.286622235258939
322,24,"within","2570","7","c","8","d",68.9999999999999,68.9999999999999,68.9999999999999,1.06997584419302,-0.30921808695368,1.06997584419302,0.288358876158001,0.758087452392292,0.288358876158001,0.320355960567945
322,24,"within","2571","1","a c","2","b c",68.9999999999999,68.9999999999999,68.9999999999999,1.09310455333051,1.15170010511234,1.11981547108234,0.278149597170058,0.253419352898588,0.266675270600954,0.0604270696640016
322,24,"within","2572","1","a c","3","a d",69.0000000000002,68.9999999999999,68.9999999999999,1.86438137014747,0.976203726278106,1.42471572310971,0.0665221634022107,0.332373699144872,0.15874684817331,0.197378396987915
322,24,"within","2573","1","a c","4","b d",68.9999999999999,68.9999999999999,68.9999999999999,1.61468743664558,-0.261804033466719,1.04774813878496,0.11094244592912,0.794252489703268,0.298410964600484,0.564588904380799
322,24,"within","2574","2","b c","3","a d",69.0000000000002,68.9999999999999,68.9999999999999,0.77127681681696,-0.175496378834239,-0.30490025202737,0.443176147637691,0.861203619877818,0.76135992461478,0.944107174873352
322,24,"within","2575","2","b c","4","b d",68.9999999999999,68.9999999999996,68.9999999999999,0.521582883315067,-1.41350413857906,-0.0720673322973785,0.603631018974049,0.162003281005391,0.942756814493769,0.9218088388443
322,24,"within","2576","3","a d","4","b d",69.0000000000002,68.9999999999996,68.9999999999999,-0.249693933501894,-1.23800775974483,-0.376967584324749,0.803565921182399,0.219909069961919,0.707354571732063,0.768296360969544
323,24,"within","2577","5","a","6","b",68.9999999999999,68.9999999999999,68.9999999999999,2.01495448724328,1.6894649407272,2.01495448724328,0.0478076753537641,0.0956444379349019,0.0478076753537641,0.418265125441536
323,24,"within","2578","7","c","8","d",68.9999999999999,68.9999999999999,68.9999999999999,-3.00431197769229,-2.61076750857752,-3.00431197769229,0.00370739145849536,0.0110731914833956,0.00370739145849536,0.043139155516208
323,24,"within","2579","1","a c","2","b c",69.0000000000002,68.9999999999999,68.9999999999999,-2.80448286695274,-0.109708747346849,-0.503268186027987,0.00654066612174965,0.912958816793395,0.616378571043454,0.527059078216553
323,24,"within","2580","1","a c","3","a d",68.9999999999999,68.9999999999999,68.9999999999999,1.2241790292254,-3.15043227292865,-2.12745187730013,0.225048189419274,0.0024108996793868,0.0369587009099139,0.00718903541564942
323,24,"within","2581","1","a c","4","b d",68.9999999999999,68.9999999999996,68.9999999999999,0.868054220723466,-0.651459293251545,-0.907407789959552,0.388373779317554,0.516914004004981,0.367349416121518,0.374750375747681
323,24,"within","2582","2","b c","3","a d",69.0000000000002,68.9999999999999,68.9999999999999,4.02866189617814,-3.0407235255818,1.62418369127214,0.000142201445361514,0.00333434116435101,0.108896506014004,0.0194419622421265
323,24,"within","2583","2","b c","4","b d",69.0000000000002,68.9999999999999,68.9999999999999,3.6725370876762,-0.541750545904696,-0.404139603931565,0.000469847463897728,0.589735536693946,0.687359992924693,0.899570107460022
323,24,"within","2584","3","a d","4","b d",68.9999999999999,68.9999999999999,68.9999999999996,-0.356124808501935,2.49897297967711,1.22004408734057,0.722833688987785,0.0148397764401173,0.226601736904035,0.101096391677857
324,8,"within","2585","5","a","6","b",21,21,21,0.909107175155669,1.15725455515444,0.909107175155669,0.373609697266786,0.260162576537585,0.373609697266786,0.21142578125
324,8,"within","2586","7","c","8","d",21,21,21,-0.497864291408524,0.0418966579516086,-0.497864291408524,0.623753243815649,0.96697687767002,0.623753243815649,1
324,8,"within","2587","1","a c","2","b c",21,21,21,-0.411821384002112,1.65949842175501,1.45064424061615,0.68464348666688,0.111876615629247,0.161652811951631,0.1484375
324,8,"within","2588","1","a c","3","a d",21,21.0000000000001,21,-0.235326505144064,0.870821289192917,0.142220023589819,0.816234972398557,0.393698007306845,0.888261862360608,0.9453125
324,8,"within","2589","1","a c","4","b d",21,21.0000000000001,21,-1.1178008994343,0.847927954455362,0.568880094359276,0.276277225855256,0.406039299060543,0.575471805169251,0.7421875
324,8,"within","2590","2","b c","3","a d",21,21.0000000000001,21,0.176494878858048,-0.78867713256209,1.30842421702633,0.861596201079653,0.439114138819088,0.204869726823427,0.1953125
324,8,"within","2591","2","b c","4","b d",21,21.0000000000001,21,-0.705979515432191,-0.811570467299646,-0.881764146256878,0.487959737766101,0.426141844600159,0.387885881179527,0.9453125
324,8,"within","2592","3","a d","4","b d",21,21,21,-0.882474394290239,-0.022893334737556,0.426660070769457,0.387510591426381,0.981951498267551,0.67396901138872,0.84375
325,8,"within","2593","5","a","6","b",21.0000000000001,21,21.0000000000001,-0.23039959208035,-0.712778204524065,-0.23039959208035,0.820010925967544,0.483828589631414,0.820010925967544,0.433197021484375
325,8,"within","2594","7","c","8","d",21,21,21,-0.398155233149291,-1.41803387616455,-0.398155233149291,0.694534678926252,0.170850143109601,0.694534678926252,0.528167724609375
325,8,"within","2595","1","a c","2","b c",21,21,21,0.5587983625449,-0.230181855546411,-0.284794933442976,0.582209728822937,0.820177901876199,0.778590895668959,0.546875
325,8,"within","2596","1","a c","3","a d",21,21,21,1.28194918466183,-0.728872923433671,-0.537945985392288,0.213833304325256,0.474130378079306,0.596270169865909,0.7421875
325,8,"within","2597","1","a c","4","b d",21,21,21,1.97222951486435,-1.50671167168914,-0.31643881493664,0.0618964889474444,0.146780513068167,0.754793437613254,1
325,8,"within","2598","2","b c","3","a d",21,21.0000000000001,21,0.72315082211693,-0.49869106788726,0.253151051949312,0.47756516707551,0.623180434000728,0.802613195830684,0.7421875
325,8,"within","2599","2","b c","4","b d",21,21,21,1.41343115231945,-1.27652981614272,-0.031643881493664,0.17218151827183,0.215705024214513,0.975054876229724,0.640625
325,8,"within","2600","3","a d","4","b d",21,21.0000000000001,21,0.690280330202524,-0.777838748255465,0.221507170455648,0.4975767420022,0.445339626507966,0.826837302005109,0.84375
326,16,"within","2601","5","a","6","b",45,45.0000000000002,45,0.750115779736417,-0.932457209505867,0.750115779736417,0.457089149933206,0.35607651469428,0.457089149933206,0.488326313905418
326,16,"within","2602","7","c","8","d",45,45.0000000000002,45,-1.32383365927755,0.582670387580502,-1.32383365927755,0.192244154130009,0.563023699384748,0.192244154130009,0.216887323185802
326,16,"within","2603","1","a c","2","b c",45.0000000000001,45.0000000000001,45,6.90816527358436,-1.3939713377622,0.215046509110071,1.39447495476663e-08,0.170171960922519,0.830702707658947,0.632171630859375
326,16,"within","2604","1","a c","3","a d",45.0000000000001,45.0000000000001,45,-4.29475883410668,-0.322614339499552,0.037949383960601,9.21020776818915e-05,0.748481536392907,0.969895896657602,0.40374755859375
